"","flybase_gene_id","external_gene_name","description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2641","FBgn0035754","MED4","Mediator complex subunit 4",0.0233379931538904,5.60106978220013,0.114109842453241,0.911424386272218,0.968845301681607,-6.27424541559381
"6337","FBgn0038042","Scgbeta","Sarcoglycan beta",0.0232542103962832,8.86903002445678,0.229321278012585,0.823272388266542,0.929321042747111,-6.86481740616277
"8011","FBgn0033663","ERp60","Endoplasmic reticulum p60",0.022777684926071,11.2232435491641,0.258430205180711,0.801351155964748,0.920080287330446,-7.247309296879
"1193","FBgn0039876","CG2126","",0.0226012840822207,5.46699598118836,0.0786564238660345,0.938867991904002,0.980388650333611,-6.24742567898211
"8034","FBgn0020305","dbe","dribble",0.0223349853757995,4.49576572704359,0.0902716745376941,0.929865796105933,0.977640759769844,-6.01121619746202
"2173","FBgn0034503","MED8","Mediator complex subunit 8",0.022326537525573,4.04728590766888,0.0655181995590571,0.949061381047359,0.983533531096752,-5.895962795276
"4751","FBgn0001229","Hsp67Bc","Heat shock gene 67Bc",0.0222631217536939,12.8245129230795,0.270764135622446,0.79211585524457,0.916036957585,-7.51962581633984
"8215","FBgn0261593",NA,NA,0.0221241851128626,7.16948179713783,0.163332541089731,0.873532121270399,0.952822877954507,-6.58202005301564
"7890","FBgn0030089","AP-1gamma","Adaptor Protein complex 1, gamma subunit",0.0219786024142068,3.60538417071617,0.0631793699948392,0.950877047389419,0.983824191222024,-5.77428279814774
"838","FBgn0035526","CG1316","",0.0218489774192658,8.13529540288597,0.147288513725635,0.885851171959777,0.959495518891016,-6.75751437844446
"3572","FBgn0036488","CG6878","",0.0217891630795508,6.09348711086659,0.0979808889488983,0.923896551376733,0.974746379382452,-6.38182458096087
"2826","FBgn0038805","TFAM","mitochondrial transcription factor A",0.0214878296185566,6.78169586491435,0.122387519455218,0.905033007910809,0.96545031570555,-6.51479196155246
"1932","FBgn0035323","CG13807","",0.0214033672155081,4.56211802630605,0.0798579110471803,0.937936358066524,0.979750106750208,-6.02908717909648
"5927","FBgn0025336","CG4882","",0.0213971543136111,6.40757271153714,0.136274040420474,0.8943271288196,0.963040568196038,-6.44024222365211
"3829","FBgn0019650","toy","twin of eyeless",0.0213810688738114,4.10230430781739,0.0629466328374229,0.951057740852071,0.983824191222024,-5.91049858352823
"3093","FBgn0036514","CG12301","",0.0212800606049877,2.25731589284989,0.036407469468363,0.971678779895167,0.991467097280342,-5.3993436106644
"1131","FBgn0085271","CG34242","",0.0211973541753618,2.6432029402826,0.051158695218647,0.960213287434166,0.988653183968486,-5.50650095030174
"529","FBgn0000662","fl(2)d","female lethal d",0.0208263704304681,8.14004091107215,0.120346339427029,0.906608405923355,0.965975268603762,-6.76227332908038
"4763","FBgn0038389","CG5516","",0.0208198143906078,6.17905045469242,0.130954004078723,0.898426129231541,0.964373770178972,-6.39517328198178
"2277","FBgn0017545","RpS3A","Ribosomal protein S3A",0.0205776228717358,9.40007711235152,0.242355283510567,0.813435782547126,0.924328300378991,-6.94968020283084
"4162","FBgn0032922","Coq3","Coenzyme Q3",0.0204413837785982,4.83603232300624,0.0852504966217082,0.933756176116902,0.978586304922189,-6.09650370377223
"2237","FBgn0035401","Alg2","ALG2, alpha-1,3/1,6-mannosyltransferase",0.0204197572252767,6.83685425137265,0.126470692835831,0.901882889069978,0.96520305955292,-6.52493782319049
"7806","FBgn0262562","CG43102","",0.0202265532944645,1.8068481894018,0.0194057324328449,0.984901733340755,0.997024013133659,-5.27994932396165
"3852","FBgn0015379","dod","dodo",0.0201526672403309,7.1072888183548,0.153822587146189,0.880830072954158,0.956366372815052,-6.57204173199966
"2147","FBgn0250814","UQCR-C2","Ubiquinol-cytochrome c reductase core protein 2",0.0200856955321083,9.64324863152242,0.194101866739979,0.850008437646157,0.942325867800657,-7.00134480583229
"5472","FBgn0010355","Taf1","TBP-associated factor 1",0.0200550024994479,6.28303879127042,0.0655458827302992,0.949039892022936,0.983533531096752,-6.42308993413315
"6656","FBgn0013269","Fkbp39","FK506-binding protein 39kD",0.0200488547649096,7.29716957306211,0.138120054009057,0.892905562089456,0.962272510842298,-6.60981581567406
"2356","FBgn0262467","Scox","Synthesis of cytochrome c oxidase",0.020042396834806,6.95146420674981,0.144582850085814,0.887931902889065,0.959851418252452,-6.54417101356454
"5942","FBgn0025800","Smox","Smad on X",0.0200154126261696,6.47446226477188,0.0899354638410361,0.930126230856636,0.977640759769844,-6.45907762120643
"1776","FBgn0035997","phol","pleiohomeotic like",0.0197693703483353,8.48580776525009,0.0671252545265377,0.947813978389129,0.983232857015967,-6.82644640821436
"7400","FBgn0035603","Pfdn4","Prefoldin 4",0.019708215510716,3.95780475720477,0.0731012257762264,0.943176731727996,0.982333274076919,-5.87136582924923
"6575","FBgn0001128","Gpdh1","Glycerol-3-phosphate dehydrogenase 1",0.0194308496791837,5.10629837567439,0.0867196035486103,0.932617726086049,0.978220914106522,-6.16217931710562
"5731","FBgn0085420","DIP-delta","Dpr-interacting protein delta",0.0193728186938191,3.65397850409061,0.0562683000580795,0.956243891927982,0.985722269181014,-5.78843996746583
"2905","FBgn0004066","Prosalpha4","Proteasome alpha4 subunit",0.0193063030320975,8.21374807331734,0.158771297450341,0.877030917397712,0.954485782265795,-6.76909038955448
"5065","FBgn0024432","Dlc90F","Dynein light chain 90F",0.018979288072476,6.06463373429956,0.115517510374874,0.910337013014683,0.96806512694987,-6.37378682858047
"5365","FBgn0034885","Eglp4","Entomoglyceroporin 4",0.0189169801671745,3.46997240254306,0.0423553615399014,0.967054769736923,0.990793916952143,-5.73733889530652
"1399","FBgn0040726","dpr1","defective proboscis extension response 1",0.0188872900735317,6.78826441336564,0.110727667546114,0.914037776201756,0.970379378165366,-6.51781302657393
"2900","FBgn0037442","gzl","godzilla E3 ubiquitin protein ligase",0.0188675885618093,9.11473689341004,0.122430823326994,0.904999590318461,0.96545031570555,-6.92622573538958
"5875","FBgn0026427","Su(var)2-HP2","Su(var)2-HP2",0.0187240103158217,6.09596663490389,0.122050288369649,0.905293255751645,0.96545031570555,-6.37950445865662
"1615","FBgn0011335","vers","versatile",0.0180342465934715,2.90136377176029,0.0371855304580802,0.971073833226013,0.991467097280342,-5.57742656837574
"4243","FBgn0029512","Aos1","Activator of SUMO 1",0.017914647411108,6.49060918666503,0.117237457949933,0.909008678891031,0.967529056275596,-6.45931734108659
"2474","FBgn0011260","Sema2a","Semaphorin 2a",0.0177796936528134,6.99697714827724,0.0774874602278532,0.939774499936258,0.980836665308806,-6.56067432808914
"829","FBgn0035102","CG7049","",0.0177255438904584,4.46699849476419,0.0620050903040137,0.951788769256684,0.984002052967058,-6.00658517907633
"6972","FBgn0038903","RpI12","RpI12",0.0176973564830361,2.09489066403953,0.0370028955893789,0.971215831118797,0.991467097280342,-5.35661787423433
"5723","FBgn0037312","CG11999","",0.0175456420571933,6.80658554477978,0.107154079048212,0.916800239033422,0.972170288313025,-6.52166176293937
"8107","FBgn0061198","HSPC300","Haematopoietic stem/progenitor cell protein 300",0.0174765726258643,4.92506681472617,0.0668663684487904,0.948014916913985,0.983317163883138,-6.12005791382978
"4018","FBgn0020496","CtBP","C-terminal Binding Protein",0.0174168830053176,7.21844083949111,0.121605395822715,0.905636606058171,0.96569114871269,-6.59750528039828
"6552","FBgn0263987","spoon","spoonbill",0.0173760290804639,6.83146376581729,0.086783609523829,0.93256812976026,0.978220914106522,-6.52845613204372
"448","FBgn0035421","nSMase","neutral sphingomyelinase",0.0173333471571562,6.74170861922845,0.0889235750838186,0.930910109909909,0.978082496363473,-6.5110626487682
"614","FBgn0032882","Ns4","Nucleostemin 4",0.0173232956090672,5.87510934838127,0.0990482000918784,0.923070514206995,0.974524927112078,-6.33581551830465
"6630","FBgn0035675","CG6610","",0.0172260138520306,2.52041320802596,0.0387387090329865,0.969866286403902,0.990897887797329,-5.47315837829096
"8216","FBgn0029173",NA,NA,0.0169623784315123,5.23930313882028,0.0675008707927774,0.947522444716156,0.983232857015967,-6.19551050417798
"3796","FBgn0052687","CG32687","",0.016903387523413,-0.931509047967923,0.00709338593788428,0.994480793612946,0.999273205163414,-4.79412546746488
"2950","FBgn0029755","Sas10","Something about silencing 10",0.0168362683633694,5.15419758072371,0.0715184119834228,0.944404757401079,0.982673659815711,-6.17518651618931
"4851","FBgn0261112","APP-BP1","beta-Amyloid precursor protein binding protein 1",0.0168019099173202,5.78226831227045,0.0830302595166781,0.935476993645613,0.978646613587871,-6.31743305995143
"4916","FBgn0266854","CR45315","",0.0166449103630315,4.82210199323514,0.0682379783339502,0.946950364127918,0.983232857015967,-6.09491948440267
"4803","FBgn0030890","CG7536","",0.0164558479682402,4.69418870640573,0.0593883019646358,0.953820729206955,0.984428037428882,-6.06342341348267
"6526","FBgn0030060","CG2004","",0.0162920659849899,5.18085981908141,0.0804371162152089,0.937487277085566,0.9795692975346,-6.18054216131264
"5119","FBgn0035591","CG4611","",0.0160271359422293,2.77301824689092,0.029076764663297,0.977379313375117,0.993635308477425,-5.54103431213777
"4855","FBgn0053170","CG33170","",0.0159985508471765,4.94019809911212,0.0701664838737932,0.945453771708501,0.982988584038076,-6.12359238642577
"2568","FBgn0051638","CG31638","",0.0159892972109281,4.13661533669266,0.0536160362080417,0.958304153037926,0.987136169676901,-5.92111840264184
"6329","FBgn0033379","Mys45A","Mystery 45A",0.0159445158494584,5.12842744366881,0.0597689808039246,0.953525106665569,0.98431103033555,-6.16959924647931
"7200","FBgn0036623","Agpat3","1-Acylglycerol-3-phosphate O-acyltransferase 3",0.0159183500627069,8.42501263513334,0.108787717262676,0.915537253978466,0.971399845948805,-6.81221762969445
"930","FBgn0052075","CG32075","",0.0157869061661113,4.54704159804647,0.0589124822654261,0.954190245314572,0.984567932819697,-6.02669837428632
"2008","FBgn0034688","CG11474","",0.015777508266491,3.05845716249,0.0250231154632727,0.980532124920461,0.994687108963349,-5.6233203359827
"8217","FBgn0031781",NA,NA,0.0156471546001109,7.11598976190794,0.104405103131437,0.918926051691169,0.972867000444826,-6.58058705422649
"2410","FBgn0036843","Sfxn2","Sideroflexin 2",0.0154835419422916,5.98214632620052,0.0900369192370041,0.930047640799043,0.977640759769844,-6.35935579300253
"7267","FBgn0003430","slp1","sloppy paired 1",0.015416150100295,2.48375626090355,0.0176536785124521,0.986264722487183,0.997515506786665,-5.46288625258147
"1145","FBgn0036825","RpL26","Ribosomal protein L26",0.0153731140047828,7.37874601665048,0.114376137330867,0.911218668181017,0.968751946751639,-6.62811288023067
"5718","FBgn0035880","Culd","CUB and LDLa domain",0.0152453863929705,1.9463748785745,0.0216745215771669,0.983136832738672,0.996107935217468,-5.31597538175964
"7215","FBgn0040931","CG9034","",0.0151382911849627,5.55419034332152,0.0713261083149809,0.94455396663919,0.982704475041052,-6.26801580714159
"2781","FBgn0031453","Bacc","Bacchus",0.0151179345807595,9.4446507754171,0.134866545254482,0.895411268283063,0.963395384354792,-6.97912621371584
"6266","FBgn0022029","l(2)k01209","lethal (2) k01209",0.0149872072183239,6.49936579359054,0.0637361408726374,0.950444791132485,0.983824191222024,-6.46624447964018
"5749","FBgn0031149","Stt3A","Catalytic subunit 3A of the oligosaccharyltransferase complex",0.0147522964982958,8.39987022350185,0.0868269766622078,0.932534526027241,0.978220914106522,-6.81032934697956
"22","FBgn0036090","CG8009","",0.0146942362846882,5.70239269460796,0.0683778122399766,0.946841840427925,0.983232857015967,-6.301447725729
"1068","FBgn0033791","Drl-2","Derailed 2",0.0146589794801315,7.11657022360816,0.077026890450298,0.94013168751143,0.980872264148985,-6.58327745731834
"3433","FBgn0263766","asRNA:CR43683","antisense RNA:CR43683",0.0144227550286007,1.04429797039045,0.0184734200752265,0.985627008401213,0.997401124141966,-5.08540012724181
"1843","FBgn0039163","CG5515","",0.0144222469677473,6.09748595315416,0.0898807564788863,0.930168608966854,0.977640759769844,-6.38342619721513
"3993","FBgn0030056","CAH3","Carbonic anhydrase 3",0.0139962880603193,7.43127660448729,0.0813606889531368,0.936771241797919,0.97931924858187,-6.6412270290314
"5370","FBgn0038472","CG3995","",0.0138725700728761,4.00244533229469,0.0487490432864181,0.962085628252413,0.988935900172625,-5.88455158120064
"7032","FBgn0037051","CG10565","",0.013693924623178,6.22213573479744,0.0666438834952085,0.948187605188617,0.983372150932079,-6.41067505842712
"4933","FBgn0029506","Tsp42Ee","Tetraspanin 42Ee",0.0136702603177277,8.79782604393193,0.118915576640374,0.907712933358069,0.96666190169854,-6.87381894039455
"504","FBgn0032293","Dpy-30L1","Dpy-30-like 1",0.0136248999783497,5.2223840237452,0.0635290516599318,0.950605565552217,0.983824191222024,-6.1918217228681
"349","FBgn0035533","Cip4","Cdc42-interacting protein 4",0.0133848578875897,6.23478378054554,0.0679193739205517,0.947197634087241,0.983232857015967,-6.41343664138783
"383","FBgn0038049","Srlp","Spliceosome-ribosome linker protein",0.0133807470630192,6.82705243743321,0.0917992855300622,0.928682591572866,0.977470450793405,-6.52721976500823
"1490","FBgn0035445","Ids","Iduronate 2-sulfatase",0.0133754930101858,1.05322956066185,0.0139576868704478,0.989140121063901,0.998619532471074,-5.0889748712675
"1031","FBgn0039890","ABCD","ATP binding cassette subfamily D",0.01324178883036,3.91904731031388,0.0267267100648,0.979207071960215,0.994016264573021,-5.8631208807439
"553","FBgn0022069","Nnp-1","Nnp-1",0.0131458920427949,6.23823813025393,0.0676021172085374,0.947443863940547,0.983232857015967,-6.41382717448197
"945","FBgn0033607","CG9062","",0.0128836973995732,8.22029288932296,0.0727934679717052,0.943415493405264,0.982333274076919,-6.7809451364876
"5364","FBgn0051111","CG31111","",0.012777487256733,2.32967210503397,0.0264706430890095,0.979406236278337,0.994044101222714,-5.41981331938801
"6293","FBgn0053993","CG33993","",0.0127741005737212,3.16848424790747,0.0329866085816648,0.974338736255576,0.992825073885425,-5.65355706599963
"586","FBgn0034214","CG6550","",0.0127289612326686,4.59966495194109,0.0531884220321795,0.958636351512808,0.987354587663668,-6.04046195552615
"2971","FBgn0030669","CG9240","",0.0124460834551972,5.73118658191644,0.0662531459588878,0.948490894492279,0.9834384454313,-6.30801039851682
"2638","FBgn0036641","Smn","survival motor neuron",0.0124249098000933,7.0145594062025,0.070096090882906,0.945508395421489,0.982988584038076,-6.56472854647127
"1989","FBgn0038234","mRpL11","mitochondrial ribosomal protein L11",0.0123379817030509,4.11259793288163,0.0422193144426451,0.967160521829517,0.990793916952143,-5.91539838242644
"1127","FBgn0037299","Vps37B","Vacuolar protein sorting 37B",0.0122889003391107,6.38899392231,0.084097153959712,0.934650042047132,0.978646613587871,-6.44285580971918
"220","FBgn0050109","CG30109","",0.0120588836255715,4.38284179616495,0.0385952712184611,0.969977801429247,0.990897887797329,-5.98640198903513
"5164","FBgn0025832","Fen1","Flap endonuclease 1",0.0119162572156313,4.642076631124,0.0406060059921532,0.968414628685611,0.990897887797329,-6.05203379885406
"4924","FBgn0030306","Spase25","Spase 25-subunit",0.0118567719888762,6.75290494712105,0.0867097426145441,0.93262536705738,0.978220914106522,-6.51348176725622
"3101","FBgn0086443","AsnRS","Asparaginyl-tRNA synthetase",0.0118204276547766,7.64257242169007,0.0814864516585801,0.936673743986508,0.97931924858187,-6.6793599570572
"5151","FBgn0039737","CG7920","",0.011636272006438,8.59678347477424,0.0932444154911979,0.927563440268418,0.976939057883564,-6.84297021349927
"1112","FBgn0029715","CG11444","",0.0115801729862479,6.79174976812988,0.0833955674044311,0.935193833791017,0.978646613587871,-6.52125027576899
"6987","FBgn0010222","Nmdmc","NAD-dependent methylenetetrahydrofolate dehydrogenase",0.0113017790072711,3.83798222233514,0.0417606541459336,0.967517052439561,0.990886676587378,-5.84029504664632
"1935","FBgn0023174","Prosbeta2","Proteasome beta2 subunit",0.0112720849457073,7.40433844214852,0.0776748394701566,0.93962918494946,0.98080957986912,-6.63655562437082
"2355","FBgn0002645","Map205","Microtubule-associated protein 205",0.0110920684881295,5.82667081346472,0.049200003991368,0.961735205292565,0.988935900172625,-6.32930637757801
"27","FBgn0036882","CG9279","",0.0107941746617763,5.33579555527508,0.0441509544293856,0.965659083613507,0.990184785790376,-6.21981421413819
"2384","FBgn0003714","tko","technical knockout",0.0104543065789464,6.11473463241608,0.0605839098494387,0.952892284777711,0.984079273897466,-6.38944094971093
"2460","FBgn0027615","OXA1L","OXA1L mitochondrial inner membrane protein",0.010109666606934,5.75955806264799,0.0414660960998304,0.967746025343191,0.990886676587378,-6.31562987400361
"5495","FBgn0010114","hig","hikaru genki",0.0100787441069361,5.21654795033212,0.0384324504408124,0.970104386467384,0.990897887797329,-6.1919546939756
"2217","FBgn0037798","CG12817","",0.00990441002761866,7.6085305971759,0.0718551442854765,0.944143490810115,0.982673659815711,-6.67417484932599
"3627","FBgn0262869","Gfrl","Glial cell line-derived neurotrophic family receptor-like",0.00986518320243057,8.34877959748715,0.0912206688378183,0.929130735342131,0.977550224367003,-6.80127081002134
"5655","FBgn0038307","mRpS10","mitochondrial ribosomal protein S10",0.00981739602410237,6.9279760145555,0.0628858677674427,0.951104918375077,0.983824191222024,-6.54887762280883
"2012","FBgn0035462","IntS10","Integrator 10",0.00977898880515315,4.85381051701062,0.0385149104273246,0.970040277829254,0.990897887797329,-6.10436705988889
"2293","FBgn0032643","GCS2beta","Glucosidase 2 beta subunit",0.00973112799788822,7.09474671928656,0.0631399465677354,0.950907654911822,0.983824191222024,-6.58033930665204
"1923","FBgn0039697","CG7834","",0.00967856153352731,5.75179888915904,0.0338459933239477,0.973670472660645,0.992606230383106,-6.31409006098607
"4644","FBgn0085188","CG34159","",0.00963581409551573,8.66973136619967,0.0842446056533875,0.93453575839756,0.978646613587871,-6.8561627894243
"5355","FBgn0034793","asrij","asrij",0.00957873421067301,7.16480211068568,0.0634211542093483,0.950689333030223,0.983824191222024,-6.59346886708196
"5606","FBgn0034962","MAN1","MAN1",0.00916612904342706,5.43014536176716,0.0489910563973165,0.961897568789012,0.988935900172625,-6.24111858818688
"1879","FBgn0035980","mRRF1","mitochondrial ribosome recycling factor 1",0.0089171268479058,4.15407755395939,0.029246965570557,0.977246944561902,0.993635308477425,-5.92640787847683
"5777","FBgn0052767","CG32767","",0.00876978776872317,5.94397241727001,0.044771997396878,0.965176384766697,0.990184785790376,-6.35489333175342
"1473","FBgn0267385","PyK","Pyruvate kinase",0.00869998550425066,7.35425900275257,0.0658849646602877,0.948776683617394,0.983486566075959,-6.62831340222325
"1528","FBgn0030457","CG12096","",0.00856270541620585,5.49915832370607,0.0364289831105348,0.971662052665495,0.991467097280342,-6.25765460416164
"7822","FBgn0034504","CG8929","",0.00848104152874107,9.16715695630576,0.0749692916665787,0.941727594640011,0.981752809586015,-6.94008411295687
"2769","FBgn0037250","CG1074","",0.00827417111493256,2.27903025951255,0.0178372244304307,0.986121932905932,0.997515506786665,-5.40784934842676
"1230","FBgn0036835","CG14075","",0.00822125869990487,2.63527021546641,0.0113171060692319,0.991194536197526,0.998858247094576,-5.50516972417486
"1141","FBgn0267568","asRNA:CR45908","antisense RNA:CR45908",0.00771462261324829,1.25301586870911,0.011854463365133,0.990776457426772,0.998858247094576,-5.13455991594859
"4886","FBgn0050106","CCHa1-R","CCHamide-1 receptor",0.00761207256589502,2.06477373639373,0.0113694294809042,0.991153827017561,0.998858247094576,-5.34873748237191
"8049","FBgn0034184","CG9646","",0.00753550044605067,7.90756355745026,0.0437929108801113,0.965937375674325,0.990281648897808,-6.72885120659505
"2731","FBgn0035983","CG4080","",0.00734006282090505,6.75147207183912,0.0358210982512887,0.972134699203259,0.99168601158947,-6.51673354878356
"2029","FBgn0032048","Dh31","Diuretic hormone 31",0.00728680280854643,4.50132462907407,0.0283192538751856,0.977968454079806,0.993761725159585,-6.01702128796857
"1179","FBgn0030693","CG8974","",0.00724306420191922,6.36284051341098,0.0392861457219789,0.969440690724707,0.990897887797329,-6.44057779992653
"3224","FBgn0004880","scrt","scratch",0.0071725404567804,8.53276659347992,0.0565891304222929,0.955994695631893,0.985622134756244,-6.83522014659239
"3175","FBgn0032059","PrBP","Prenyl-binding protein",0.00716994114216973,6.44608495017431,0.0486992304502824,0.962124336273732,0.988935900172625,-6.45669810252276
"3425","FBgn0001218","Hsc70-3","Heat shock 70-kDa protein cognate 3",0.00710512265557384,10.8238210880304,0.0815259979271413,0.936643085882689,0.97931924858187,-7.2140732348445
"2138","FBgn0037538","CG3223","",0.00710051152285018,6.56793657272962,0.0362138210237148,0.971829345565274,0.991497607711678,-6.48104450693431
"4096","FBgn0036732","Oatp74D","Organic anion transporting polypeptide 74D",0.00697939526731783,6.95212068736181,0.0399478817775625,0.968926248337076,0.990897887797329,-6.55464425570872
"5020","FBgn0034707","MED16","Mediator complex subunit 16",0.00695671772051032,4.80085899588595,0.0294844686211383,0.977062234674036,0.993635308477425,-6.0915890378956
"3978","FBgn0024250","brk","brinker",0.00692500748765768,1.73868702625262,0.00685584307132127,0.994665617210225,0.999273205163414,-5.25806170864161
"2883","FBgn0002566","lt","light",0.00690629374772733,6.43134630866887,0.0337288404670526,0.973761570295512,0.992606230383106,-6.45427833676145
"2832","FBgn0039296","Sil1","Sil1 nucleotide exchange factor",0.00659837350284054,5.44340728395453,0.0319496276076131,0.975145127632063,0.993277242314697,-6.2451381354707
"3269","FBgn0002914","Myb","Myb oncogene-like",0.00607732209362855,6.2802557628313,0.0339785735331857,0.973567379252362,0.992606230383106,-6.42440500588519
"297","FBgn0032513","CG6565","",0.0059749048122697,7.95746810526598,0.0324373077389332,0.974765887394755,0.993014046209112,-6.73793711999273
"4282","FBgn0036136","Ufd1-like","Ubiquitin fusion-degradation 1-like",0.00594957989294187,7.02929094326889,0.0440695063138819,0.965722389354275,0.990184785790376,-6.56912388678148
"1118","FBgn0086134","Prosalpha2","Proteasome alpha2 subunit",0.00589817948133131,8.08702328309016,0.0497380271977727,0.96131714085366,0.988935900172625,-6.75972548947195
"7481","FBgn0037339","Pi4KIIalpha","Phosphatidylinositol 4-kinase II alpha",0.0057295215709674,3.00281750736624,0.0142332179774709,0.988925757878121,0.998619532471074,-5.60685773012187
"867","FBgn0026566","CG1307","",0.00561953491526879,8.48191457770331,0.0451210989263384,0.964905055896717,0.990184785790376,-6.82724455442468
"464","FBgn0025394","inc","insomniac",0.00551120675840089,8.05288321424781,0.0424209385939419,0.967003795638526,0.990793916952143,-6.75417889369055
"5865","FBgn0031813","CG9527","",0.0052521877424061,5.44911358363979,0.0276811650504615,0.978464727259403,0.994016264573021,-6.24637945687574
"7354","FBgn0033925","CG8617","",0.00505578928914474,6.40845419575109,0.0331784687542198,0.974189542614629,0.992796164165249,-6.4498889184045
"3961","FBgn0039111","PTPMT1","Protein tyrosine phosphatase, mitochondrial 1",0.00484841185089602,3.72078774164989,0.0116917928444729,0.990903019267215,0.998858247094576,-5.80909084157288
"1307","FBgn0030208","PPP4R2r","Protein phosphatase 4 regulatory subunit 2-related protein",0.00482481336989782,7.81987221109203,0.0393748559881638,0.969371725327294,0.990897887797329,-6.71370046754441
"5843","FBgn0001250","if","inflated",0.00480317622757404,0.250617069139301,0.00382506033227633,0.997023785847528,0.999922173234849,-4.93564029888427
"2607","FBgn0027620","Acf","ATP-dependent chromatin assembly factor large subunit",0.00478153344375531,5.32449930807291,0.0144135516211235,0.988785458813352,0.998619532471074,-6.21782544160305
"8022","FBgn0032394","Hacd1","3-hydroxyacyl-CoA dehydratase 1",0.00455854661207056,7.43608003509525,0.0255026096993902,0.980159168656333,0.994439793659598,-6.64535999427511
"410","FBgn0000635","Fas2","Fasciclin 2",0.00451858541336048,7.16480122322193,0.0269695985356307,0.97901815903388,0.994016264573021,-6.59527886641658
"7517","FBgn0267972","Der-1","Derlin-1",0.00449435668470066,7.61406769441782,0.0368020435927795,0.971371993976105,0.991467097280342,-6.67720401485242
"3235","FBgn0034654","eIF3k","eukaryotic translation initiation factor 3 subunit k",0.00443123894082476,7.09527078140627,0.0292181124083739,0.977269384220001,0.993635308477425,-6.58214462114739
"5332","FBgn0033266","Socs44A","Suppressor of Cytokine Signaling at 44A",0.00439004078519201,6.93042338697529,0.0310962132146877,0.97580879354375,0.993635308477425,-6.55096225243029
"1795","FBgn0038268","CG3631","",0.00438226342790005,2.46389874081803,0.00626035844069216,0.995128943905956,0.999385789791645,-5.45891033457075
"6047","FBgn0037378","PSMG1","Proteasome assembly chaperone 1",0.00366511265604519,5.9084579973089,0.0181614927640857,0.985869669555861,0.997488064010322,-6.34822076437638
"96","FBgn0034000","CG11808","",0.00354820770893305,4.32008055505405,0.0132539655445918,0.989687620292011,0.998719679239521,-5.97055605077351
"1622","FBgn0032236","mRpS7","mitochondrial ribosomal protein S7",0.00340486510639337,5.11146720415456,0.012892845695524,0.989968575806973,0.998719679239521,-6.16752819076982
"5522","FBgn0039135","CG13603","",0.00335107662038769,6.55261080318835,0.0225166799098611,0.982481738011065,0.995812562136045,-6.47859192486602
"8043","FBgn0036726","QIL1","QIL1",0.00332766834350195,8.32712421013987,0.0220492964864923,0.982845302687943,0.996028746384339,-6.80189486593423
"184","FBgn0263133","mEFG1","mitochondrial translation elongation factor G 1",0.00309754225026282,4.55918634724799,0.0079431315835692,0.993819639845245,0.999273205163414,-6.03126934805706
"4522","FBgn0051481","pb","proboscipedia",0.00309482076983447,1.13717512937689,0.0032186757440573,0.997495601382616,0.999922173234849,-5.10785906260315
"4589","FBgn0040395","Unc-76","Uncoordinated 76",0.0029353203440845,9.02078075903275,0.0266614385497616,0.979257838836389,0.994016264573021,-6.91837799133866
"4222","FBgn0036294","CG10654","",0.00273355454366886,6.89671669401297,0.0155662668609454,0.987888659312747,0.998316797576205,-6.54485868708757
"1496","FBgn0028530","mTTF","mitochondrial transcription termination factor",0.00248823383520769,4.42977492600586,0.0103528348679002,0.991944772668781,0.998858247094576,-5.99897686292841
"6137","FBgn0035205","Ctr9","Ctr9",0.00229189898501581,6.37789949237497,0.00758951270097238,0.994094776265539,0.999273205163414,-6.44411198949404
"5609","FBgn0004865","Eip78C","Ecdysone-induced protein 78C",0.00222767350689601,4.96833243189248,0.00895970293573739,0.993028692034777,0.999120953692354,-6.13256143194256
"7116","FBgn0032642","CG5110","",0.00222332085368304,4.50819572552965,0.00913121938714677,0.992895243662794,0.999120953692354,-6.01887244622457
"6908","FBgn0003744","trc","tricornered",0.00202991665569741,5.2445002676801,0.00666900676088943,0.994810988085488,0.999273205163414,-6.19893317078311
"4805","FBgn0015296","Shc","SHC-adaptor protein",0.00190972674036249,7.25575637155314,0.0123213970759537,0.990413172519613,0.998858247094576,-6.61245110216093
"3930","FBgn0041241","Gr47b","Gustatory receptor 47b",0.00189417811726766,-0.888846040319046,0.000999155293912803,0.999222572376687,0.999922173234849,-4.79917963443523
"6905","FBgn0037876","CG4820","",0.0016427573406137,3.67349944335929,0.00455164319469313,0.996458448078945,0.999922173234849,-5.79606418538372
"2970","FBgn0023179","amon","amontillado",0.00159392652776802,6.37851681626014,0.0106282386583495,0.991730498084057,0.998858247094576,-6.44456267950062
"2710","FBgn0037835","CG14687","",0.0013874570082284,2.83513118479952,0.0032183886374883,0.997495824774663,0.999922173234849,-5.56112010754839
"5580","FBgn0039816","CG11317","",0.00134164477868648,6.99812360327823,0.00950915649556663,0.992601190520317,0.999120953692354,-6.56431736456563
"634","FBgn0261068","LSm7","Like Sm 7",0.00128740145638417,6.26508166284998,0.00599922536761192,0.995332123435888,0.999467684012305,-6.42208575084724
"7645","FBgn0037135","CG7414","",0.00126560764717354,8.86322254985229,0.0112129708917585,0.991275556560487,0.998858247094576,-6.89240527904655
"6128","FBgn0038861","CG7009","",0.00117434027562702,4.47656447822142,0.00424999614909122,0.996693152623503,0.999922173234849,-6.01137963901746
